[egoonet]2013-08-19 16:27:05,778 DEBUG main org.jboss.logging Logging Provider: org.jboss.logging.Log4jLoggerProvider
    \-[WHERE] SqlNode: 'where'
       \-[EQ] BinaryLogicOperatorNode: '='
          +-[DOT] DotNode: 'statdata0_.REFERENCEID' {propertyName=referenceID,dereferenceType=ALL,propertyPath=referenceID,path={synthetic-alias}.referenceID,tableAlias=statdata0_,className=com.egoonet.callcenter.model.StatData,classAlias=null}
          |  +-[IDENT] IdentNode: '{synthetic-alias}' {originalText={synthetic-alias}}
          |  \-[IDENT] IdentNode: 'referenceID' {originalText=referenceID}
          \-[NAMED_PARAM] ParameterNode: '?' {name=id, expectedType=org.hibernate.type.IntegerType@c28cb7}

[egoonet]2013-08-20 13:56:34,997 DEBUG processExecutor-2 org.hibernate.hql.internal.ast.ErrorCounter throwQueryException() : no errors
[egoonet]2013-08-20 13:56:34,997 DEBUG processExecutor-2 org.hibernate.hql.internal.ast.QueryTranslatorImpl HQL: from com.egoonet.callcenter.model.StatData where referenceID = :id
[egoonet]2013-08-20 13:56:34,997 DEBUG processExecutor-2 org.hibernate.hql.internal.ast.QueryTranslatorImpl SQL: select statdata0_.ID as ID1_6_, statdata0_.RANGEVALUE as RANGEVAL3_6_, statdata0_.REFERENCEID as REFERENC4_6_, statdata0_.STATVALUE as STATVALU5_6_, statdata0_.SUBSCRIBETYPE as SUBSCRIB6_6_, statdata0_.SUBSCRIBENAME as SUBSCRIB7_6_, statdata0_.PROPERTIES as PROPERTI8_6_, statdata0_.CREATETIME as CREATETI9_6_, statdata0_.UPDATETIME as UPDATET10_6_, statdata0_.STATTYPE as STATTYPE2_6_ from STATDATA statdata0_ where statdata0_.REFERENCEID=?
[egoonet]2013-08-20 13:56:34,997 DEBUG processExecutor-2 org.hibernate.hql.internal.ast.ErrorCounter throwQueryException() : no errors
[egoonet]2013-08-20 13:56:35,000 DEBUG processExecutor-2 org.hibernate.SQL /* from StatData where referenceID = :id */ select statdata0_.ID as ID1_6_, statdata0_.RANGEVALUE as RANGEVAL3_6_, statdata0_.REFERENCEID as REFERENC4_6_, statdata0_.STATVALUE as STATVALU5_6_, statdata0_.SUBSCRIBETYPE as SUBSCRIB6_6_, statdata0_.SUBSCRIBENAME as SUBSCRIB7_6_, statdata0_.PROPERTIES as PROPERTI8_6_, statdata0_.CREATETIME as CREATETI9_6_, statdata0_.UPDATETIME as UPDATET10_6_, statdata0_.STATTYPE as STATTYPE2_6_ from STATDATA statdata0_ where statdata0_.REFERENCEID=?
[egoonet]2013-08-20 13:56:35,003 DEBUG processExecutor-2 org.hibernate.loader.Loader Result set row: 0
[egoonet]2013-08-20 13:56:35,004 DEBUG processExecutor-2 org.hibernate.loader.Loader Result row: EntityKey[com.egoonet.callcenter.model.StatData#1985]
[egoonet]2013-08-20 13:56:35,006 DEBUG processExecutor-2 org.hibernate.engine.internal.TwoPhaseLoad Resolving associations for [com.egoonet.callcenter.model.GroupStatistics#1985]
[egoonet]2013-08-20 13:56:35,006 DEBUG processExecutor-2 org.hibernate.engine.internal.TwoPhaseLoad Done materializing entity [com.egoonet.callcenter.model.GroupStatistics#1985]
[egoonet]2013-08-20 13:56:35,007 DEBUG processExecutor-2 org.hibernate.engine.transaction.spi.AbstractTransactionImpl committing
[egoonet]2013-08-20 13:56:35,007 DEBUG processExecutor-2 org.hibernate.event.internal.AbstractFlushingEventListener Processing flush-time cascades
[egoonet]2013-08-20 13:56:35,007 DEBUG processExecutor-2 org.hibernate.event.internal.AbstractFlushingEventListener Dirty checking collections
[egoonet]2013-08-20 13:56:35,007 DEBUG processExecutor-2 org.hibernate.event.internal.AbstractFlushingEventListener Flushed: 0 insertions, 0 updates, 0 deletions to 1 objects
[egoonet]2013-08-20 13:56:35,007 DEBUG processExecutor-2 org.hibernate.event.internal.AbstractFlushingEventListener Flushed: 0 (re)creations, 0 updates, 0 removals to 0 collections
[egoonet]2013-08-20 13:56:35,007 DEBUG processExecutor-2 org.hibernate.internal.util.EntityPrinter Listing entities:
[egoonet]2013-08-20 13:56:35,007 DEBUG processExecutor-2 org.hibernate.internal.util.EntityPrinter com.egoonet.callcenter.model.StatData{id=1985, createTime=2013-08-20 13:56:34.0, subscribeType=Total_Calls_Handled, updateTime=2013-08-20 13:56:34.0, statvalue=0.0, rangevalue=0, properties=null, subscribeName=KM_ZongHeZhuanJie_APG, referenceID=2}
[egoonet]2013-08-20 13:56:35,008 DEBUG processExecutor-2 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction committed JDBC Connection
[egoonet]2013-08-20 13:56:35,008 DEBUG processExecutor-2 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction re-enabling autocommit
[egoonet]2013-08-20 13:56:35,008 DEBUG processExecutor-2 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Releasing JDBC connection
[egoonet]2013-08-20 13:56:35,008 DEBUG processExecutor-2 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Released JDBC connection
[egoonet]2013-08-20 13:56:35,008 DEBUG processExecutor-2 org.hibernate.engine.transaction.spi.AbstractTransactionImpl begin
[egoonet]2013-08-20 13:56:35,008 DEBUG processExecutor-2 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Obtaining JDBC connection
[egoonet]2013-08-20 13:56:35,008 DEBUG processExecutor-2 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Obtained JDBC connection
[egoonet]2013-08-20 13:56:35,008 DEBUG processExecutor-2 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction initial autocommit status: true
[egoonet]2013-08-20 13:56:35,008 DEBUG processExecutor-2 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction disabling autocommit
[egoonet]2013-08-20 13:56:35,010 DEBUG processExecutor-2 org.hibernate.engine.transaction.spi.AbstractTransactionImpl committing
[egoonet]2013-08-20 13:56:35,010 DEBUG processExecutor-2 org.hibernate.event.internal.AbstractFlushingEventListener Processing flush-time cascades
[egoonet]2013-08-20 13:56:35,010 DEBUG processExecutor-2 org.hibernate.event.internal.AbstractFlushingEventListener Dirty checking collections
[egoonet]2013-08-20 13:56:35,011 DEBUG processExecutor-2 org.hibernate.event.internal.AbstractFlushingEventListener Flushed: 0 insertions, 1 updates, 0 deletions to 1 objects
[egoonet]2013-08-20 13:56:35,011 DEBUG processExecutor-2 org.hibernate.event.internal.AbstractFlushingEventListener Flushed: 0 (re)creations, 0 updates, 0 removals to 0 collections
[egoonet]2013-08-20 13:56:35,011 DEBUG processExecutor-2 org.hibernate.internal.util.EntityPrinter Listing entities:
[egoonet]2013-08-20 13:56:35,011 DEBUG processExecutor-2 org.hibernate.internal.util.EntityPrinter com.egoonet.callcenter.model.GroupStatistics{id=1985, createTime=2013-08-20 13:56:34.0, subscribeType=Total_Calls_Handled, updateTime=Tue Aug 20 13:56:35 CST 2013, statvalue=1259.0, rangevalue=0, properties=null, subscribeName=KM_ZongHeZhuanJie_APG, referenceID=2}
[egoonet]2013-08-20 13:56:35,012 DEBUG processExecutor-2 org.hibernate.SQL /* update com.egoonet.callcenter.model.GroupStatistics */ update STATDATA set RANGEVALUE=?, REFERENCEID=?, STATVALUE=?, SUBSCRIBETYPE=?, SUBSCRIBENAME=?, PROPERTIES=?, CREATETIME=?, UPDATETIME=? where ID=?
[egoonet]2013-08-20 13:56:35,013 DEBUG processExecutor-2 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction committed JDBC Connection
[egoonet]2013-08-20 13:56:35,013 DEBUG processExecutor-2 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction re-enabling autocommit
[egoonet]2013-08-20 13:56:35,013 DEBUG processExecutor-2 org.hibernate.engine.jdbc.internal.JdbcCoordinatorImpl HHH000420: Closing un-released batch
[egoonet]2013-08-20 13:56:35,013 DEBUG processExecutor-2 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Releasing JDBC connection
[egoonet]2013-08-20 13:56:35,013 DEBUG processExecutor-2 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Released JDBC connection
[egoonet]2013-08-20 13:56:36,118 DEBUG subscribeExecutor-1 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Obtained JDBC connection
[egoonet]2013-08-20 13:56:36,118 DEBUG subscribeExecutor-1 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction initial autocommit status: true
[egoonet]2013-08-20 13:56:36,118 DEBUG subscribeExecutor-1 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction disabling autocommit
[egoonet]2013-08-20 13:56:36,119 DEBUG subscribeExecutor-1 org.hibernate.hql.internal.ast.QueryTranslatorImpl parse() - HQL: delete from com.egoonet.callcenter.model.AgentStatistics where referenceID > 0 
[egoonet]2013-08-20 13:56:36,120 DEBUG subscribeExecutor-1 org.hibernate.hql.internal.ast.QueryTranslatorImpl --- HQL AST ---
 \-[DELETE] Node: 'delete'
    +-[FROM] Node: 'FROM'
    |  \-[RANGE] Node: 'RANGE'
    |     \-[DOT] Node: '.'
    |        +-[DOT] Node: '.'
    |        |  +-[DOT] Node: '.'
    |        |  |  +-[DOT] Node: '.'
    |        |  |  |  +-[IDENT] Node: 'com'
    |        |  |  |  \-[IDENT] Node: 'egoonet'
    |        |  |  \-[IDENT] Node: 'callcenter'
    |        |  \-[IDENT] Node: 'model'
    |        \-[IDENT] Node: 'AgentStatistics'
    \-[WHERE] Node: 'where'
       \-[GT] Node: '>'
          +-[IDENT] Node: 'referenceID'
          \-[NUM_INT] Node: '0'

[egoonet]2013-08-20 13:56:36,120 DEBUG subscribeExecutor-1 org.hibernate.hql.internal.ast.ErrorCounter throwQueryException() : no errors
[egoonet]2013-08-20 13:56:36,120 DEBUG subscribeExecutor-1 org.hibernate.hql.internal.antlr.HqlSqlBaseWalker delete << begin [level=1, statement=delete]
[egoonet]2013-08-20 13:56:36,120 DEBUG subscribeExecutor-1 org.hibernate.hql.internal.ast.tree.FromElement FromClause{level=1} : com.egoonet.callcenter.model.AgentStatistics (<no alias>) -> agentstati0_
[egoonet]2013-08-20 13:56:36,121 DEBUG subscribeExecutor-1 org.hibernate.hql.internal.ast.tree.FromReferenceNode Resolved : {synthetic-alias} -> {synthetic-alias}
[egoonet]2013-08-20 13:56:36,121 DEBUG subscribeExecutor-1 org.hibernate.hql.internal.ast.tree.DotNode getDataType() : referenceID -> org.hibernate.type.IntegerType@c28cb7
[egoonet]2013-08-20 13:56:36,121 DEBUG subscribeExecutor-1 org.hibernate.hql.internal.ast.tree.FromReferenceNode Resolved : {synthetic-alias}.referenceID -> REFERENCEID
[egoonet]2013-08-20 13:56:36,121 DEBUG subscribeExecutor-1 org.hibernate.hql.internal.antlr.HqlSqlBaseWalker delete : finishing up [level=1, statement=delete]
[egoonet]2013-08-20 13:56:36,121 DEBUG subscribeExecutor-1 org.hibernate.hql.internal.antlr.HqlSqlBaseWalker delete >> end [level=1, statement=delete]
[egoonet]2013-08-20 13:56:36,122 DEBUG subscribeExecutor-1 org.hibernate.hql.internal.ast.QueryTranslatorImpl --- SQL AST ---
 \-[DELETE] DeleteStatement: 'delete'  querySpaces (STATDATA)
    +-[FROM] FromClause: 'FROM' FromClause{level=1, fromElementCounter=1, fromElements=1, fromElementByClassAlias=[], fromElementByTableAlias=[agentstati0_], fromElementsByPath=[], collectionJoinFromElementsByPath=[], impliedElements=[]}
    |  \-[FROM_FRAGMENT] FromElement: 'STATDATA' FromElement{explicit,not a collection join,not a fetch join,fetch non-lazy properties,classAlias=null,role=null,tableName=STATDATA,tableAlias=agentstati0_,origin=null,columns={,className=com.egoonet.callcenter.model.AgentStatistics}}
    \-[WHERE] SqlNode: 'where'
       \-[AND] SqlNode: '{and}'
          +-[SQL_TOKEN] SqlFragment: 'STATTYPE='AGENT''
          \-[GT] BinaryLogicOperatorNode: '>'
             +-[DOT] DotNode: 'REFERENCEID' {propertyName=referenceID,dereferenceType=ALL,propertyPath=referenceID,path={synthetic-alias}.referenceID,tableAlias=agentstati0_,className=com.egoonet.callcenter.model.AgentStatistics,classAlias=null}
             |  +-[IDENT] IdentNode: '{synthetic-alias}' {originalText={synthetic-alias}}
             |  \-[IDENT] IdentNode: 'referenceID' {originalText=referenceID}
             \-[NUM_INT] LiteralNode: '0'

[egoonet]2013-08-20 13:56:36,122 DEBUG subscribeExecutor-1 org.hibernate.hql.internal.ast.ErrorCounter throwQueryException() : no errors
[egoonet]2013-08-20 13:56:36,122 DEBUG subscribeExecutor-1 org.hibernate.hql.internal.ast.ErrorCounter throwQueryException() : no errors
[egoonet]2013-08-20 13:56:36,122 DEBUG subscribeExecutor-1 org.hibernate.SQL delete from STATDATA where STATTYPE='AGENT' and REFERENCEID>0
[egoonet]2013-08-20 13:56:36,121 DEBUG subscribeExecutor-3 org.hibernate.loader.Loader Result set row: 0
[egoonet]2013-08-20 13:56:36,124 DEBUG subscribeExecutor-3 org.hibernate.loader.Loader Result row: 
[egoonet]2013-08-20 13:56:36,124 DEBUG subscribeExecutor-3 org.hibernate.loader.Loader Result set row: 1
[egoonet]2013-08-20 13:56:36,124 DEBUG subscribeExecutor-3 org.hibernate.loader.Loader Result row: 
[egoonet]2013-08-20 13:56:36,124 DEBUG subscribeExecutor-3 org.hibernate.engine.transaction.spi.AbstractTransactionImpl committing
[egoonet]2013-08-20 13:56:36,123 DEBUG subscribeExecutor-1 org.hibernate.engine.transaction.spi.AbstractTransactionImpl committing
[egoonet]2013-08-20 13:56:36,124 DEBUG subscribeExecutor-3 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction committed JDBC Connection
[egoonet]2013-08-20 13:56:36,124 DEBUG subscribeExecutor-3 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction re-enabling autocommit
[egoonet]2013-08-20 13:56:36,124 DEBUG subscribeExecutor-3 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Releasing JDBC connection
[egoonet]2013-08-20 13:56:36,124 DEBUG subscribeExecutor-3 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Released JDBC connection
[egoonet]2013-08-20 13:56:36,124 INFO subscribeExecutor-3 com.egoonet.callcenter.controller.statserver.SubscribeMessage not set timeprofile config parameter
[egoonet]2013-08-20 13:56:36,125 INFO subscribeExecutor-3 com.egoonet.callcenter.controller.statserver.SubscribeMessage not set filter config parameter
[egoonet]2013-08-20 13:56:36,125 INFO subscribeExecutor-3 com.egoonet.callcenter.controller.statserver.SubscribeMessage [make StaticMetrics]timeprofile=,subscribeType=Total_Calls_Entered
[egoonet]2013-08-20 13:56:36,125 INFO subscribeExecutor-3 com.egoonet.callcenter.controller.statserver.SubscribeMessage [make statObjAG]staticsName=KM_ZongHe_APQ@alipayHZSIPSwitch,staticsType=QUEUE,tenantName=Environment
[egoonet]2013-08-20 13:56:36,125 INFO subscribeExecutor-3 com.egoonet.callcenter.controller.statserver.SubscribeMessage [make RequestOpenStatistic] notification=0
[egoonet]2013-08-20 13:56:36,124 DEBUG subscribeExecutor-1 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction committed JDBC Connection
[egoonet]2013-08-20 13:56:36,126 DEBUG subscribeExecutor-1 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction re-enabling autocommit
[egoonet]2013-08-20 13:56:36,126 DEBUG subscribeExecutor-1 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Releasing JDBC connection
[egoonet]2013-08-20 13:56:36,126 DEBUG subscribeExecutor-1 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Released JDBC connection
[egoonet]2013-08-20 13:56:36,126 INFO subscribeExecutor-1 com.egoonet.callcenter.controller.statserver.SubscribeMessageTask [get subscribe ID] = select agentNo from Agent
[egoonet]2013-08-20 13:56:36,126 DEBUG subscribeExecutor-1 org.hibernate.engine.transaction.spi.AbstractTransactionImpl begin
[egoonet]2013-08-20 13:56:36,126 DEBUG subscribeExecutor-1 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Obtaining JDBC connection
[egoonet]2013-08-20 13:56:36,126 DEBUG subscribeExecutor-1 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Obtained JDBC connection
[egoonet]2013-08-20 13:56:36,126 DEBUG subscribeExecutor-1 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction initial autocommit status: true
[egoonet]2013-08-20 13:56:36,126 DEBUG subscribeExecutor-1 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction disabling autocommit
[egoonet]2013-08-20 13:56:36,126 DEBUG subscribeExecutor-1 org.hibernate.hql.internal.ast.QueryTranslatorImpl parse() - HQL: select agentNo from com.egoonet.callcenter.model.Agent
[egoonet]2013-08-20 13:56:36,127 DEBUG subscribeExecutor-1 org.hibernate.hql.internal.ast.QueryTranslatorImpl --- HQL AST ---
 \-[QUERY] Node: 'query'
    \-[SELECT_FROM] Node: 'SELECT_FROM'
       +-[FROM] Node: 'from'
       |  \-[RANGE] Node: 'RANGE'
       |     \-[DOT] Node: '.'
       |        +-[DOT] Node: '.'
       |        |  +-[DOT] Node: '.'
       |        |  |  +-[DOT] Node: '.'
       |        |  |  |  +-[IDENT] Node: 'com'
       |        |  |  |  \-[IDENT] Node: 'egoonet'
       |        |  |  \-[IDENT] Node: 'callcenter'
       |        |  \-[IDENT] Node: 'model'
       |        \-[IDENT] Node: 'Agent'
       \-[SELECT] Node: 'select'
          \-[IDENT] Node: 'agentNo'

[egoonet]2013-08-20 13:56:36,127 DEBUG subscribeExecutor-1 org.hibernate.hql.internal.ast.ErrorCounter throwQueryException() : no errors
[egoonet]2013-08-20 13:56:36,128 DEBUG subscribeExecutor-1 org.hibernate.hql.internal.antlr.HqlSqlBaseWalker select << begin [level=1, statement=select]
[egoonet]2013-08-20 13:56:36,128 DEBUG subscribeExecutor-1 org.hibernate.hql.internal.ast.tree.FromElement FromClause{level=1} : com.egoonet.callcenter.model.Agent (<no alias>) -> agent0_
[egoonet]2013-08-20 13:56:36,128 DEBUG subscribeExecutor-1 org.hibernate.hql.internal.ast.tree.FromReferenceNode Resolved : {synthetic-alias} -> {synthetic-alias}
[egoonet]2013-08-20 13:56:36,128 DEBUG subscribeExecutor-1 org.hibernate.hql.internal.ast.tree.DotNode getDataType() : agentNo -> org.hibernate.type.StringType@9cd8db
[egoonet]2013-08-20 13:56:36,128 DEBUG subscribeExecutor-1 org.hibernate.hql.internal.ast.tree.FromReferenceNode Resolved : {synthetic-alias}.agentNo -> agent0_.AGENTNO
[egoonet]2013-08-20 13:56:36,128 DEBUG subscribeExecutor-1 org.hibernate.hql.internal.antlr.HqlSqlBaseWalker select : finishing up [level=1, statement=select]
[egoonet]2013-08-20 13:56:36,128 DEBUG subscribeExecutor-1 org.hibernate.hql.internal.ast.HqlSqlWalker processQuery() :  ( SELECT ( {select clause} ( agent0_.AGENTNO {synthetic-alias} agentNo ) ) ( FromClause{level=1} AGENT agent0_ ) )
[egoonet]2013-08-20 13:56:36,128 DEBUG subscribeExecutor-1 org.hibernate.hql.internal.ast.util.JoinProcessor Using FROM fragment [AGENT agent0_]
[egoonet]2013-08-20 13:56:36,128 DEBUG subscribeExecutor-1 org.hibernate.hql.internal.antlr.HqlSqlBaseWalker select >> end [level=1, statement=select]
[egoonet]2013-08-20 13:56:36,128 DEBUG subscribeExecutor-1 org.hibernate.hql.internal.ast.QueryTranslatorImpl --- SQL AST ---
 \-[SELECT] QueryNode: 'SELECT'  querySpaces (AGENT)
    +-[SELECT_CLAUSE] SelectClause: '{select clause}'
    |  +-[DOT] DotNode: 'agent0_.AGENTNO' {propertyName=agentNo,dereferenceType=ALL,propertyPath=agentNo,path={synthetic-alias}.agentNo,tableAlias=agent0_,className=com.egoonet.callcenter.model.Agent,classAlias=null}
    |  |  +-[IDENT] IdentNode: '{synthetic-alias}' {originalText={synthetic-alias}}
    |  |  \-[IDENT] IdentNode: 'agentNo' {originalText=agentNo}
    |  \-[SELECT_COLUMNS] SqlNode: ' as col_0_0_'
    \-[FROM] FromClause: 'from' FromClause{level=1, fromElementCounter=1, fromElements=1, fromElementByClassAlias=[], fromElementByTableAlias=[agent0_], fromElementsByPath=[], collectionJoinFromElementsByPath=[], impliedElements=[]}
       \-[FROM_FRAGMENT] FromElement: 'AGENT agent0_' FromElement{explicit,not a collection join,not a fetch join,fetch non-lazy properties,classAlias=null,role=null,tableName=AGENT,tableAlias=agent0_,origin=null,columns={,className=com.egoonet.callcenter.model.Agent}}

[egoonet]2013-08-20 13:56:36,128 DEBUG subscribeExecutor-1 org.hibernate.hql.internal.ast.ErrorCounter throwQueryException() : no errors
[egoonet]2013-08-20 13:56:36,129 DEBUG subscribeExecutor-1 org.hibernate.hql.internal.ast.QueryTranslatorImpl HQL: select agentNo from com.egoonet.callcenter.model.Agent
[egoonet]2013-08-20 13:56:36,129 DEBUG subscribeExecutor-1 org.hibernate.hql.internal.ast.QueryTranslatorImpl SQL: select agent0_.AGENTNO as col_0_0_ from AGENT agent0_
[egoonet]2013-08-20 13:56:36,129 DEBUG subscribeExecutor-1 org.hibernate.hql.internal.ast.ErrorCounter throwQueryException() : no errors
[egoonet]2013-08-20 13:56:36,129 DEBUG subscribeExecutor-1 org.hibernate.SQL /* select agentNo from Agent */ select agent0_.AGENTNO as col_0_0_ from AGENT agent0_
[egoonet]2013-08-20 13:56:36,130 DEBUG subscribeExecutor-1 org.hibernate.loader.Loader Result set row: 0
[egoonet]2013-08-20 13:56:36,130 DEBUG subscribeExecutor-1 org.hibernate.loader.Loader Result row: 
[egoonet]2013-08-20 13:56:36,130 DEBUG subscribeExecutor-1 org.hibernate.loader.Loader Result set row: 1
[egoonet]2013-08-20 13:56:36,130 DEBUG subscribeExecutor-1 org.hibernate.loader.Loader Result row: 
[egoonet]2013-08-20 13:56:36,130 DEBUG subscribeExecutor-1 org.hibernate.engine.transaction.spi.AbstractTransactionImpl committing
[egoonet]2013-08-20 13:56:36,130 DEBUG subscribeExecutor-1 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction committed JDBC Connection
[egoonet]2013-08-20 13:56:36,130 DEBUG subscribeExecutor-1 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction re-enabling autocommit
[egoonet]2013-08-20 13:56:36,130 DEBUG subscribeExecutor-1 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Releasing JDBC connection
[egoonet]2013-08-20 13:56:36,130 DEBUG subscribeExecutor-1 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Released JDBC connection
[egoonet]2013-08-20 13:56:36,130 INFO subscribeExecutor-1 com.egoonet.callcenter.controller.statserver.SubscribeMessage not set timeprofile config parameter
[egoonet]2013-08-20 13:56:36,130 INFO subscribeExecutor-1 com.egoonet.callcenter.controller.statserver.SubscribeMessage [make StaticMetrics]timeprofile=,subscribeType=Total_Calls_Inbound
[egoonet]2013-08-20 13:56:36,130 INFO subscribeExecutor-1 com.egoonet.callcenter.controller.statserver.SubscribeMessage [make statObjAG]staticsName=62058,staticsType=AGENT,tenantName=Environment
[egoonet]2013-08-20 13:56:36,130 INFO subscribeExecutor-1 com.egoonet.callcenter.controller.statserver.SubscribeMessage [make RequestOpenStatistic] notification=0
[egoonet]2013-08-20 13:56:36,156 DEBUG processExecutor-1 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Obtained JDBC connection
[egoonet]2013-08-20 13:56:36,157 DEBUG processExecutor-1 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction initial autocommit status: true
[egoonet]2013-08-20 13:56:36,157 DEBUG processExecutor-1 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction disabling autocommit
[egoonet]2013-08-20 13:56:36,157 DEBUG processExecutor-1 org.hibernate.SQL /* from StatData where referenceID = :id */ select statdata0_.ID as ID1_6_, statdata0_.RANGEVALUE as RANGEVAL3_6_, statdata0_.REFERENCEID as REFERENC4_6_, statdata0_.STATVALUE as STATVALU5_6_, statdata0_.SUBSCRIBETYPE as SUBSCRIB6_6_, statdata0_.SUBSCRIBENAME as SUBSCRIB7_6_, statdata0_.PROPERTIES as PROPERTI8_6_, statdata0_.CREATETIME as CREATETI9_6_, statdata0_.UPDATETIME as UPDATET10_6_, statdata0_.STATTYPE as STATTYPE2_6_ from STATDATA statdata0_ where statdata0_.REFERENCEID=?
[egoonet]2013-08-20 13:56:36,159 DEBUG processExecutor-1 org.hibernate.loader.Loader Result set row: 0
[egoonet]2013-08-20 13:56:36,159 DEBUG processExecutor-1 org.hibernate.loader.Loader Result row: EntityKey[com.egoonet.callcenter.model.StatData#1984]
[egoonet]2013-08-20 13:56:36,159 DEBUG processExecutor-1 org.hibernate.engine.internal.TwoPhaseLoad Resolving associations for [com.egoonet.callcenter.model.GroupStatistics#1984]
[egoonet]2013-08-20 13:56:36,159 DEBUG processExecutor-1 org.hibernate.engine.internal.TwoPhaseLoad Done materializing entity [com.egoonet.callcenter.model.GroupStatistics#1984]
[egoonet]2013-08-20 13:56:36,159 DEBUG processExecutor-1 org.hibernate.engine.transaction.spi.AbstractTransactionImpl committing
[egoonet]2013-08-20 13:56:36,159 DEBUG processExecutor-1 org.hibernate.event.internal.AbstractFlushingEventListener Processing flush-time cascades
[egoonet]2013-08-20 13:56:36,159 DEBUG processExecutor-1 org.hibernate.event.internal.AbstractFlushingEventListener Dirty checking collections
[egoonet]2013-08-20 13:56:36,160 DEBUG processExecutor-1 org.hibernate.event.internal.AbstractFlushingEventListener Flushed: 0 insertions, 0 updates, 0 deletions to 1 objects
[egoonet]2013-08-20 13:56:36,160 DEBUG processExecutor-1 org.hibernate.event.internal.AbstractFlushingEventListener Flushed: 0 (re)creations, 0 updates, 0 removals to 0 collections
[egoonet]2013-08-20 13:56:36,160 DEBUG processExecutor-1 org.hibernate.internal.util.EntityPrinter Listing entities:
[egoonet]2013-08-20 13:56:36,160 DEBUG processExecutor-1 org.hibernate.internal.util.EntityPrinter com.egoonet.callcenter.model.StatData{id=1984, createTime=2013-08-20 13:56:34.0, subscribeType=Total_Calls_Handled, updateTime=2013-08-20 13:56:34.0, statvalue=0.0, rangevalue=0, properties=null, subscribeName=KM_ZongHe_APG, referenceID=1}
[egoonet]2013-08-20 13:56:36,160 DEBUG processExecutor-1 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction committed JDBC Connection
[egoonet]2013-08-20 13:56:36,160 DEBUG processExecutor-1 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction re-enabling autocommit
[egoonet]2013-08-20 13:56:36,160 DEBUG processExecutor-1 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Releasing JDBC connection
[egoonet]2013-08-20 13:56:36,160 DEBUG processExecutor-1 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Released JDBC connection
[egoonet]2013-08-20 13:56:36,161 DEBUG processExecutor-1 org.hibernate.engine.transaction.spi.AbstractTransactionImpl begin
[egoonet]2013-08-20 13:56:36,161 DEBUG processExecutor-1 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Obtaining JDBC connection
[egoonet]2013-08-20 13:56:36,161 DEBUG processExecutor-1 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Obtained JDBC connection
[egoonet]2013-08-20 13:56:36,161 DEBUG processExecutor-1 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction initial autocommit status: true
[egoonet]2013-08-20 13:56:36,161 DEBUG processExecutor-1 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction disabling autocommit
[egoonet]2013-08-20 13:56:36,161 DEBUG processExecutor-1 org.hibernate.engine.transaction.spi.AbstractTransactionImpl committing
[egoonet]2013-08-20 13:56:36,161 DEBUG processExecutor-1 org.hibernate.event.internal.AbstractFlushingEventListener Processing flush-time cascades
